user_id,user_type,amount_type_1,cnt_type_1,amount_type_2,cnt_type_2
913e66f,11,229290,15,20412196,134
f6fbcfe,11,216200,9,5000,1
e38b6cd,01,25000,1,158500,4
f3796cd,11,352600,17,9244000,29
77ca09a,01,23100,6,150000,2
8cbd540,11,336000,13,737580,9
4d82352,11,348500,17,282960,8
cb0cfdf,11,258200,13,379550,14
26ab4c7,01,169900,1,761250,10
eef029f,10,13900,10,92259,13
47d4b99,11,101300,12,60000,2
7d3f83d,10,145000,4,73000,1
5700221,11,367390,12,7783410,13
de6a851,11,113800,6,30000,1
e530e78,10,18700,3,40000,1
8ee53ad,01,85000,4,22000,2
2b5505e,11,131500,11,41900,3
1d06230,11,741030,23,30000,1
84e59b3,10,122430,6,293575,15
b4f2d79,11,789370,38,988760,38
11fd20d,11,65800,8,1446968,20
a5d861c,11,98400,5,1250000,8
b209679,10,25920,2,138121,16
bbb8112,10,35500,2,102200,4
2edcc5c,11,10000,10,63000,5
fb3285b,10,33800,5,96850,4
271d74b,10,88200,6,136900,5
89fb917,11,370986,37,376490,7
9788f59,01,146270,7,4500,1
b745b5c,01,78000,4,36800,1
6cb0f67,11,902150,31,528886,5
fbe51f5,11,1500,2,26500,2
367c3b2,10,98600,7,95400,4
339dbe4,01,1718200,26,3454,3
98bda7d,01,92000,34,17300,2
0117a1b,01,79500,2,200000,8
0922e9d,10,49000,2,120000,1
af293d9,10,358680,29,948783,94
701ac60,10,165100,9,10046780,31
951ee87,11,57900,4,943680,18
436f6d8,11,491700,32,1522876,16
c9c7db8,11,11500,6,100000,2
9739926,01,291000,9,3700000,9
daee042,11,44300,2,11588800,25
344f526,11,186500,9,308000,4
19b60cf,10,395600,19,7060620,67
7fbaec0,01,167000,6,320000,6
25d2736,10,563000,13,1184562,14
cc1a07a,01,1091160,6,6776618,39
434f9f1,11,69500,3,1905000,9
3176294,10,1000,1,25000,1
16c525d,11,1500,2,788011,13
fcf257d,10,302060,21,20000,1
aa24e78,10,7200,1,32099,5
953b4a8,10,14390,5,799215,51
10dfd37,11,49900,8,31000,1
d52f313,11,53700,6,3140600,28
3de50a3,11,86490,5,5000,1
5b0f389,11,29800,8,620000,3
e45c878,10,770,1,3527110,8
3c09b16,10,16500,6,3500,1
d1a0205,11,434290,9,49000,2
ecaa4e7,11,83800,9,61849,2
2a5905a,11,423700,16,269000,4
e0e23af,11,411076,8,100000,2
e9518ef,10,798340,46,651470,36
4aa3f6a,10,71930,3,100000,1
b04563e,11,79700,9,1375800,14
9aa3af3,10,0,0,2500,1
6eea84e,01,264390,14,313000,4
7cbf39e,10,55350,2,57100,1
351021e,10,238750,6,53000,3
595798d,01,2228380,60,1798527,24
6a54497,11,229567,5,50000,1
3f20dd2,10,0,0,17000,1
1550c4b,10,77760,1,552600,7
387235e,10,32400,3,459733,10
331308a,11,122000,10,152000,2
d55769e,11,227020,15,233000,8
9310fb8,11,198200,25,4333870,70
58f12c2,10,1425181,10,225060,2
14343eb,10,219110,24,774712,84
82be107,01,14700,2,1306620,24
15c48d5,11,40790,2,30000,4
2371965,11,19000,4,1884270,24
a1aa39a,11,0,0,200000,4
a6641d0,01,148000,6,6500,1
acc62ca,10,35000,3,10000,1
3cab696,10,11400,3,6920500,72
a0c1f9b,01,138000,7,1310400,35
702c0fb,10,31700,3,1309300,28
ceebb80,11,43200,14,146784,10
51be979,10,67500,1,40000,2
caa18fb,10,521500,14,10913,2
92db3b6,01,2000,2,8000,1
86e78b5,11,114770,10,50000,1
09601e6,01,69870,8,2739542,21
74b956d,01,4000,4,50000,1
adf9b79,10,0,0,50900,1
c311a79,11,238000,15,75000,1
c266955,10,53630,2,50000,1
00cc211,11,164900,7,35000,2
73a1623,10,32000,1,500000,7
007701e,10,557403,22,152000,5
998fe05,10,383000,15,648500,11
9060336,10,1046140,23,5059051,41
829584f,10,314400,10,13001200,39
c91200e,10,127000,8,50000,1
06195df,01,387105,10,6000,1
cf611b7,11,352900,24,270000,2
a99366c,11,90143,9,50000,1
5bc1e31,10,225774,22,317776,14
f815137,10,135100,13,1950843,37
b15fad4,10,61000,2,114010,5
543cc2a,10,57240,1,3984590,30
09310a0,11,3838083,79,10142875,138
ce03a63,11,154500,19,123307,4
9aeb756,10,106960,21,1205840,5
661e5f8,10,114910,27,52800,3
6cd757d,10,262280,13,1082130,54
c64ec0e,10,200,1,20000,1
5f38549,10,212400,13,901700,20
015160c,01,95540,7,12062400,35
6bcca62,10,68170,5,24100,2
167fc1a,10,0,0,35020,2
f849477,10,324580,15,1382183,17
05b3121,11,1000,1,159500,3
44fe363,10,875740,54,818115,47
9bdebd5,01,323000,16,15000,1
0b9a4b2,10,18000,8,292600,19
1d46e99,01,2000,2,10000,1
274a94f,10,48700,3,530000,3
537b006,11,113640,17,366000,7
75eff17,01,22000,2,971212,4
c477a9e,01,64000,4,74100,1
9d3e466,10,139900,6,901625,22
369d5ac,11,429350,10,301030,5
1172de7,11,155500,21,1466200,21
0324f84,10,105500,2,201780,8
9fdda3b,01,121400,5,48600,2
7b47fd9,11,2000,2,211100,7
6c4dc27,11,557890,5,418900,2
170f5ff,10,232700,9,74400,4
037c8fd,11,82400,7,187500,3
ecee326,11,233000,13,140450,3
087fd28,10,20003,8,100000,2
fc70700,10,452885,9,904223,103
971be8d,10,1500930,63,543000,7
cb74eef,10,265960,15,5759570,42
0da68c4,10,74340,2,1814250,3
3697bd3,11,704000,15,9900,1
8855f10,10,93938,7,1394950,21
3e370c9,10,69000,3,26039215,115
c510438,11,241000,8,16346470,89
5360bb5,11,57280,11,2140387,16
b93981f,11,18600,4,232802,4
c3beff6,01,117550,13,150000,2
0dae34f,10,0,0,42000,2
cb224fe,11,299000,22,807065,28
4eb834b,01,239722,16,280200,8
e44a5a9,10,60000,4,8000,1
62bb526,11,859000,29,1500000,1
20eec59,01,25000,2,100000,1
ba1b210,11,496000,25,386787,2
0fc06ec,11,2000,2,468000,13
c089c58,11,265900,19,724980,7
b815ba0,11,797112,18,2592286,80
be51284,11,738940,92,1559350,25
1f23e42,10,43600,3,621525,13
dc8ffbf,11,1116017,16,269020,3
8ece739,11,6600,3,5,1
2ff52f6,10,30190,3,819399,40
8b32c83,10,45200,7,50000,1
262dc1d,10,217876,20,2076986,72
ebeb200,11,-20120,6,237000,2
0166e49,11,165200,17,162000,2
54fda68,10,377700,24,2748160,29
b679759,01,57900,3,375300,3
12eb5c3,01,1000,1,5192211,23
f1936ec,01,369000,18,96866,1
6a9d9f6,01,333757,5,1547620,21
cca3f2a,01,14800,6,13000,2
ad04ecc,10,56900,2,150000,2
9ee4915,10,20900,1,1669947,42
33ed3de,01,44900,3,222297,11
09104a1,01,335400,13,4064024,35
b394b48,11,851400,35,1013464,8
fd55c1e,01,127380,9,500000,1
555deba,11,2000,2,150000,2
33076f0,10,30700,2,23000,1
3968541,11,88330,3,329571,10
8897ddc,01,243200,4,200000,1
3d5b711,10,3000,3,103800,6
a6f8679,10,117000,4,350000,2
cd21354,10,32790,4,1195470,25
5bfc87b,10,63500,3,26000,1
815388d,01,48000,4,30000,1
34fa04e,01,69000,4,100000,1
f48d1fd,11,259470,10,58000,1
d8b6b0d,01,213500,10,1377934,53
577eeac,10,644083,15,21000,1
191596e,11,371957,13,38001,2
4571e0a,10,26000,3,78291,1
5786b01,01,511000,6,200000,1
3174c25,10,26800,6,3300000,9
1dea685,11,580678,21,258043,3
a2161a3,10,34700,8,39500,2
b40183c,01,45000,6,476549,30
9e45294,01,86000,3,21200,2
f62740d,11,832455,31,18020,2
44fa431,01,29500,4,140000,3
7e7b61c,11,34600,13,251000,6
9a3f72d,10,86600,5,205500,3
89b41b3,10,37300,5,276650,10
195a7f8,01,278400,16,168220,4
33069eb,10,502030,41,7601418,321
ab78eb0,11,707700,25,506500,2
cc985d1,10,852256,15,521270,18
ea6a424,10,156980,12,4918151,46
877ccb2,11,12700,1,101080,1
c3a0541,01,172000,2,110000,1
08214b5,11,280350,10,244000,6
87b9afa,11,33800,5,1485038,25
c44df01,10,228840,25,2667810,31
7c328fb,10,9200,2,689893,8
8b16be4,01,2000,2,78900,5
d3b7ca8,10,0,0,20000,1
0059656,10,84580,10,911142,25
94ccddb,10,4489610,85,27602991,139
ad127b9,11,85140,5,34000,1
a4f4435,11,1354965,20,526850,11
e3d651c,01,317200,15,34055336,133
d41e623,10,116200,10,365000,1
1da3694,11,107600,7,1701180,7
6a70533,10,90690,4,2138760,41
7832282,11,159200,12,252500,17
a3b3bfb,11,169000,11,1386500,18
681e2c7,10,222320,4,124000,4
1e09b60,01,180370,10,160500,9
31637dc,10,378670,21,8362000,29
160acb0,01,174900,7,100000,1
5958547,11,289110,10,102300,10
ca7ade3,10,84400,6,8500,1
7da2d1f,10,35300,6,65000,3
6b83aa6,10,105650,7,1580470,11
e093a1b,01,65454,2,850000,1
16cab79,01,324770,20,20000,1
6bca91b,01,688260,21,20000,1
ca299eb,01,186370,3,240000,5
8bd9f9d,01,158700,7,350000,2
25b806e,01,0,0,310000,3
b112d01,01,269000,7,940000,15
0e658eb,10,255600,16,501800,9
3db8adc,11,335400,12,150000,1
fdfd922,11,46490,10,920400,12
cdee575,10,154440,15,4861650,58
9c45cf6,10,17400,2,2000,1
f04d717,11,25000,2,7500,1
f018b19,11,125300,10,35000,1
474a282,11,51008,3,50000,1
0cdc4d9,10,388131,18,3616149,29
b11b33f,11,492300,18,350000,2
3ea5b40,10,19000,1,24295965,136
53db630,10,0,0,72900,3
46c120a,10,207840,8,856660,28
aa1a880,11,1000,1,126030,4
ad397ab,11,255115,10,410000,2
3f7ceb0,10,36000,3,580000,8
9de2bb8,01,85200,6,301260,8
1ca925a,01,0,0,528000,9
82a2021,10,1039130,25,35000,3
fcad6f4,01,1000,1,2287800,3
e1d0135,11,3000,2,39500,3
d7234b7,10,1350135,30,223402,1
1bb7a35,10,3500,1,6000,1
0d97d12,11,221800,12,167000,4
51a6fe6,01,13900,1,212630,8
d3f391c,11,60370,4,86000,2
ffc70e1,10,98500,4,320700,12
1d359f7,01,27670,5,105476,2
e5bbbf1,01,212589,6,414978,15
b9fdf1c,10,239530,6,754430,8
b1b2156,10,679500,6,50000,1
722e476,11,419420,13,2634500,39
4542357,10,0,0,45000,1
5641819,11,250490,16,5480541,44
d8eb74b,11,216580,14,7000,1
e7450c4,11,418800,4,300000,1
1204618,10,80500,7,883925,19
9a13137,01,84350,5,2615000,8
fd01640,11,393320,12,45000,1
9b5d860,11,44000,1,29800,1
fa5c02f,11,197270,13,97835,6
859fbcd,10,2000,1,100000,1
7648fac,10,24540,5,710955,34
23994e1,01,41720,3,209901,5
b0f59a0,01,2000,1,1010,2
5f35ede,10,200030,10,600422,6
d37400b,01,28170,2,1611555,32
212e642,11,1055416,4,1824503,27
a269fcf,01,291000,12,240000,5
31fe8d3,11,39100,8,12000,1
10a07d6,11,42070,10,397454,12
31d31a4,11,22500,4,715000,5
d22c6c2,11,293440,11,2177000,5
e8dcfda,01,610950,18,955000,11
394d536,11,267400,7,100,1
4ed7ffc,01,133000,7,40000,1
b673ff0,01,349680,9,43650,1
2709e86,10,24000,5,1000000,1
56e9f8a,10,1127860,6,170400,5
da20a76,11,910564,12,357600,6
432f6fb,11,45500,6,82000,4
7d59b96,11,1219030,37,19500,3
d0cf5fa,01,4000,4,124000,1
a149f2f,10,1165800,10,858600,29
a5ed52d,10,57600,13,1485000,9
3679e50,11,69900,12,50000,1
76961a5,11,1266419,15,5058695,35
888f2f9,10,0,0,20,1
636999e,01,36000,32,665000,4
33934ae,11,138800,14,5602767,49
e7068c6,01,1000,1,400000,3
33470ee,01,141700,8,9502650,29
42184ff,10,0,1,49200,2
eb3af00,11,737400,15,2020401,17
c8eea96,10,168300,14,9000,1
255f873,01,223000,13,11917480,33
f94d884,10,590470,28,716190,12
e93f46f,01,14000,2,1448490,16
f61860b,11,2037196,42,4838256,34
d48a460,10,824957,44,1106611,14
6c0fa7c,01,146190,8,80000,1
09f9f0b,11,58000,2,300000,1
db2af84,01,95000,6,200000,1
114f64b,01,43000,5,280200,2
9613d10,01,15000,1,1160000,7
8fbfd64,01,52600,4,2383754,11
bd530fd,10,114000,12,1628173,27
f4e194f,01,46000,3,135200,10
7d1cfcc,10,117500,4,963500,8
12fc0e3,11,58600,8,1640652,10
389d289,10,16900,4,603997,33
ed26b8e,10,209300,31,250250,11
b5a8365,11,87500,7,203531,5
f1c2f2f,10,393300,7,31000,3
25fef5c,10,23000,1,33500,3
f50b2ca,10,1446859,28,182500,8
8b48040,10,0,0,138000,3
501ab7e,10,151740,10,289400,8
cbe1d1d,01,1000,1,100000,1
ce4a5b6,11,319000,4,234234,8
dd34364,10,99300,14,74716,9
ed8a93a,01,107900,7,499500,14
de64944,11,773250,33,200000,3
7040aad,10,136600,8,9000,1
b1e1ca5,10,124800,6,81168,5
ad96964,01,376220,31,1613024,32
4239a69,11,427450,19,1457345,8
a58d454,10,6500,7,65000,2
199633e,01,28670,2,1215139,35
6a5d62c,10,328350,15,510000,6
71c35bb,11,4000,4,261000,9
a767949,10,179660,14,2697745,50
0bd665f,10,133000,9,1561659,57
d1ad18e,10,52700,3,10525,1
ecd7270,11,281000,38,50000,1
b5eff80,11,417270,18,554400,8
205c2a5,10,24250,2,79995,1
3387124,10,289600,21,13689600,88
ae4bb5d,10,2200,1,22000,1
b844a2b,10,17900,3,127000,3
068619c,01,328640,8,1970000,6
598cb4f,10,38100,5,450000,2
452472a,01,1000,1,100000,1
b634855,01,119000,4,130000,2
04f2d42,11,592115,30,1179422,19
9f8008c,01,82700,5,331802,7
c6cef80,11,70000,7,128000,3
ba65787,11,121900,10,200000,1
0148e14,11,209490,11,40000,1
8afe366,10,7600,5,222800,1
26c2fff,01,27000,2,1315000,1
1a269bd,10,5500,1,50000,3
e6fb4fe,11,30200,9,384603,15
262a052,01,28000,2,200000,2
ba8cf48,11,43000,4,300000,4
6bcaef0,11,54700,7,774218,8
5e6e140,11,115720,2,70000,1
6802455,01,806550,27,1112000,3
b15b9cd,01,6100,1,120600,7
2bf6eb8,10,57900,2,1341674,49
26207fc,11,209520,28,198700,13
0895381,01,0,0,40500,1
e7d37e3,11,1080946,24,955305,25
720d7cc,10,935780,36,250000,1
808aa1c,01,96400,2,47000,5
1630fbf,10,20400,2,1452281,50
f6772f0,01,0,0,30000,1
de2e297,10,0,0,32606700,177
799c67a,11,0,0,550000,2
e9ff8e4,11,63500,9,211936,11
bb1bdd3,11,175900,23,1250010,5
5ca44ca,10,58000,1,168710,4
ca0442c,11,39200,12,95400,3
0751aa2,10,0,0,576000,1
52bca8d,11,160300,29,2129000,5
95be591,01,82800,13,3475880,43
e478ad6,11,1193640,36,3441710,16
052b44c,10,259810,12,67000,9
de755ae,01,17000,6,519131,22
98c30b9,11,143300,13,218000,3
7f7e419,10,32000,1,212260,6
751f4d0,11,1085378,32,1983825,66
e0047a8,11,2076908,12,991385,42
a52db8c,01,350900,17,50000,1
3af0498,10,41900,3,2633567,56
039953c,10,5000,4,120001,3
1739948,01,1555750,43,40000,1
071fbf7,11,169900,16,1863541,30
43a3d2e,01,620700,35,21235510,34
1864a22,10,366056,13,10621711,44
60bf75b,10,1000,1,2150000,3
f80d9b2,10,31000,3,250000,1
a16de7d,01,28000,1,250000,1
edaee9a,10,97400,7,1268675,15
1254303,11,24220,3,812300,14
04ddf89,11,59000,3,2898038,22
4a89200,11,23400,4,185285,16
be311dc,11,423005,48,4044700,69
0783a4b,01,134000,9,136000,1
3a5ff00,10,260400,18,4859595,39
36fedb3,01,39700,2,1670010,3
dc15db1,01,625000,31,110000,1
a91cb6a,01,201070,13,50000,1
a56a051,11,31000,5,63000,4
bbe4e43,01,596700,19,2860000,6
bbc033f,01,0,0,247600,7
8be8d19,11,114000,5,100000,1
af542c4,11,552272,54,2276748,45
2b2bc42,10,278000,4,28000,1
4ec1122,11,6000,6,405501,8
7c2d00c,10,101200,5,150000,2
4fa8f61,11,384280,41,1667949,43
284afc0,01,0,0,1000000,1
b812145,01,97700,7,131200,3
4910a55,10,185000,7,330800,7
a7b4b3e,01,610900,18,2510200,17
106a0bd,10,10000,1,248721,48
6314f94,10,116550,6,872200,10
27f2a25,01,0,0,313345,6
f39aaa9,10,181300,3,142300,10
f1ddf9a,10,11727,3,20000,2
3608f8c,01,119290,4,357250,6
8708ead,10,8300,2,37000,2
99922d1,11,1709600,53,2695400,16
4df6550,10,43600,6,2471910,13
9152478,10,2000,2,65273,1
4f92047,11,872672,33,4367681,27
8a275d6,11,348400,22,37100,1
30c4e0f,10,0,0,107900,5
22a6238,11,70800,11,274000,4
61f0db4,11,35500,4,35100,1
dd16047,11,241000,11,2120000,17
c3f956e,11,856160,15,424000,2
861cc97,01,0,0,100000,1
6b1fbb7,01,607600,37,814000,4
cd788f7,10,1000,1,0,0
bb0976a,01,8000,7,0,0
946e5b2,01,1000,1,0,0
0bcbbea,01,53400,6,0,0
6d6e32e,01,5000,6,0,0
e6afd72,11,24500,3,0,0
5fa973e,01,3000,3,0,0
0e07132,01,444000,16,0,0
612d3b9,10,15100,1,0,0
ca51563,11,160000,6,0,0
9c2bf8c,01,111000,5,0,0
ff3c8b6,11,17000,3,0,0
71a5822,01,0,0,0,0
968d99f,01,17000,6,0,0
996c421,01,13000,2,0,0
a71d7c1,10,251330,6,0,0
cf437a9,11,51400,7,0,0
d2f09bd,10,1000,1,0,0
c25c9cd,01,31100,2,0,0
780f8f9,11,541820,15,0,0
36128ef,11,159000,11,0,0
8e0d278,01,1000,1,0,0
9bd1ec1,10,536440,27,0,0
3cbb0f5,10,125000,9,0,0
1fd0fe0,01,0,0,0,0
97611cb,01,0,0,0,0
88bcb22,01,20000,2,0,0
1088417,10,19900,1,0,0
780cd28,01,865900,35,0,0
d6b3b52,01,67000,6,0,0
1fa2192,01,0,0,0,0
88b86ea,01,16000,1,0,0
eab53cf,11,89600,5,0,0
352ddca,01,67000,4,0,0
4ecee1e,11,67800,5,0,0
720ee62,01,204800,14,0,0
1229237,11,555900,25,0,0
e2b2c5b,10,3000,1,0,0
db46f5e,10,28480,5,0,0
739be27,01,137000,6,0,0
10377e7,11,282000,13,0,0
189f275,01,129000,4,0,0
cc4a4db,11,139000,9,0,0
2d24a3b,01,895090,40,0,0
93bdb11,01,40000,1,0,0
6341c43,11,148000,8,0,0
836c7f4,01,272000,15,0,0
cf48627,10,109600,8,0,0
ad59db6,11,440700,19,0,0
c5ef8bd,10,90000,1,0,0
b1b29f7,01,1000,1,0,0
78c1bb9,01,1000,1,0,0
901751f,10,0,0,0,0
0ed8e86,01,152000,4,0,0
689b6c1,10,42700,3,0,0
4105ba3,10,0,0,0,0
87c976e,11,601470,20,0,0
ad52816,10,0,0,0,0
dbc4195,11,90000,6,0,0
3ff5db8,01,141000,6,0,0
1c7bf19,10,37000,2,0,0
5f11922,10,37700,2,0,0
8322e18,01,31000,1,0,0
97d49f5,01,489000,16,0,0
18eb2b6,01,0,0,0,0
6be8ae9,10,1000,1,0,0
f7f4091,01,52000,4,0,0
60a6edf,11,64000,9,0,0
a739745,10,145000,6,0,0
04d92c9,01,1000,1,0,0
02a0034,11,17000,2,0,0
861e9ec,10,596300,22,0,0
145acf6,11,21700,10,0,0
0feb75f,10,0,0,0,0
3d7b239,11,1717900,56,0,0
cfad390,11,149900,5,0,0
78a32aa,11,14000,5,0,0
1fb3864,10,5300,1,0,0
8df858f,11,362000,17,0,0
5574433,01,28000,1,0,0
eedea7d,10,15100,3,0,0
f6a602a,01,33070,4,0,0
b44d9a6,01,807000,24,0,0
df4393a,01,1000,1,0,0
1427f03,10,0,0,0,0
868ffcd,11,438075,10,0,0
fb57870,10,19000,1,0,0
1d3400d,01,204000,7,0,0
0bf5f77,10,290500,16,0,0
7074ccc,10,31000,4,0,0
7126511,11,7000,6,0,0
468df26,11,0,0,0,0
396c78d,10,25400,2,0,0
fd42d9a,10,22000,3,0,0
c2df49e,01,0,0,0,0
db5aec3,10,155200,8,0,0
b5566b1,01,259780,6,0,0
a60b8e4,11,773900,25,0,0
1ab5cf5,01,0,0,0,0
4e68ffb,01,815700,40,0,0
ebb05df,11,521000,28,0,0
e29f365,01,1000,1,0,0
6000b2d,10,363100,17,0,0
cb8d703,01,255100,9,0,0
7e53fa2,10,111000,7,0,0
243b8f7,10,124000,7,0,0
a444442,10,73000,8,0,0
9cc56d0,10,2000,2,0,0
016ebfc,11,208400,11,0,0
93e3551,01,10000,10,0,0
8d69721,01,54000,3,0,0
09be9a0,01,68000,3,0,0
93d6a79,10,72700,3,0,0
fd7799d,01,311000,17,0,0
344b97e,10,25200,5,0,0
2e2ecbb,11,137000,8,0,0
2d8391a,01,398000,15,0,0
264e977,01,3000,3,0,0
f60fcd0,10,244000,14,0,0
01af4a3,11,725000,23,0,0
ef10a0e,10,34700,4,0,0
474ce33,11,32000,1,0,0
f13ff48,10,1000,1,0,0
1d82ae2,01,165000,7,0,0
f571c8b,10,115200,4,0,0
051136b,01,435000,15,0,0
7571de5,01,460000,13,0,0
97cfe06,11,7000,7,0,0
b9b5816,01,888800,9,0,0
f9f23ac,01,44500,3,0,0
a38e672,10,1025070,33,0,0
2edce41,01,0,0,0,0
ee66a6a,11,11700,4,0,0
0205476,01,19000,1,0,0
3667229,01,1058300,19,0,0
bfce3cd,01,0,0,0,0
6e0c520,01,98000,8,0,0
3284e7b,01,84800,4,0,0
169b17c,10,345900,14,0,0
bd5f743,01,207000,8,0,0
a8eda86,10,64000,3,0,0
e91e50d,01,0,0,0,0
0b72878,10,13900,2,0,0
a283528,01,0,0,0,0
a3a0fbb,10,1500,1,0,0
d5b1017,10,148900,5,0,0
5b3eb23,01,155000,6,0,0
602c264,10,15100,1,0,0
1fa86bc,01,32000,1,0,0
764fc3b,01,205000,6,0,0
3f7c5c0,01,60000,3,0,0
3750ce0,01,37400,7,0,0
3baca07,11,141000,9,0,0
8e65cba,10,26000,4,0,0
3efae8a,10,68300,8,0,0
bf95cd0,10,21800,1,0,0
f1954b1,01,120800,5,0,0
bd5326a,10,49900,2,0,0
cb60c3c,11,81000,7,0,0
19d8fcf,10,2000,2,0,0
68df88e,10,178000,9,0,0
2e74277,10,36000,3,0,0
4c04731,11,4000,4,0,0
a7f176f,11,29600,3,0,0
e425e23,10,5900,1,0,0
3b770bb,10,1000,1,0,0
26e9a91,01,827200,39,0,0
bec2c40,10,1000,1,0,0
99708fe,01,292800,11,0,0
0bc563e,01,5000,3,0,0
8194fc7,11,3000,3,0,0
7bda1ab,01,273000,16,0,0
7650015,10,24210,2,0,0
ce47775,10,58250,3,0,0
0caf71c,11,2000,2,0,0
418a2f7,01,165000,12,0,0
1cb6e51,10,0,0,0,0
c95cb73,01,12000,1,0,0
38637f1,01,519000,20,0,0
0b594b5,11,395000,16,0,0
f08486a,11,9900,1,0,0
6b93259,01,0,0,0,0
2f263df,11,304209,15,0,0
1569dc7,11,0,0,0,0
4015a37,01,148000,10,0,0
1254304,11,50800,7,0,0
efdea3e,01,95600,5,0,0
02c7e4e,01,1000,1,0,0
cc36c44,11,884700,24,0,0
c72039e,11,1000,1,0,0
5547546,01,116000,6,0,0
f1f103a,01,2500,2,0,0
535fd90,01,67000,3,0,0
46ac66b,10,155900,4,0,0
f8f3251,11,112500,9,0,0
4c2a22f,01,0,0,0,0
1eacf26,11,854580,51,0,0
4be77f2,10,2000,2,0,0
00cf7af,11,10200,1,0,0
6598b77,11,25900,2,0,0
8e8c900,10,32000,3,0,0
b38e5c4,10,0,0,0,0
0c144d5,11,1000,1,0,0
9eb44e2,01,63000,2,0,0
c2168b4,01,1000,1,0,0
d0792d2,01,57400,3,0,0
15474c3,11,106700,6,0,0
ab24d3f,01,129380,7,0,0
7645a34,11,59780,11,0,0
67cc28f,11,256000,10,0,0
e485e04,01,0,0,0,0
33b7170,10,0,0,0,0
cac3092,11,221000,11,0,0
5af7d63,10,110000,4,0,0
8cdcb70,01,237700,5,0,0
3530e63,01,106000,3,0,0
b3378e8,01,0,0,0,0
a2018bd,01,434000,24,0,0
03d8748,11,207400,12,0,0
5949f6b,01,45000,2,0,0
cac9fce,10,70000,2,0,0
b0dcc47,01,31000,1,0,0
00bfc19,10,34600,1,0,0
a60c40b,10,275721,11,0,0
9019d57,01,64000,7,0,0
5e08f5d,10,47000,4,0,0
b1ef4ba,01,0,0,0,0
e8d0b64,11,75180,4,0,0
ed11fb2,01,167000,4,0,0
cd53960,01,759800,30,0,0
cea61d5,10,2500,3,0,0
6f961d4,01,5000,5,0,0
40e26cb,11,83000,6,0,0
4e40571,11,28500,2,0,0
0960acd,10,1000,1,0,0
c9bed9a,01,345700,9,0,0
625ab8a,10,0,0,0,0
24605d1,11,19000,2,0,0
0197457,01,46200,2,0,0
77f61e4,01,1000,1,0,0
77c76aa,10,84600,5,0,0
029f1d9,10,17850,1,0,0
d17634f,01,21000,1,0,0
e66d52a,01,7500,1,0,0
c8f44a3,01,150600,7,0,0
3350193,11,299628,10,0,0
07264fb,01,17000,1,0,0
b408e72,11,8000,8,0,0
50999cd,01,194000,3,0,0
5f97e9b,01,19000,1,0,0
bb288ba,01,5500,4,0,0
e87781b,01,0,0,0,0
7fc1dfd,11,13000,11,0,0
ccdf62f,01,65500,6,0,0
9271ebc,01,65300,3,0,0
3f2970b,11,47900,3,0,0
7e2156a,01,561510,14,0,0
2a8885b,01,843090,6,0,0
82ec40f,11,41000,2,0,0
98eef84,10,668180,24,0,0
b3c5940,01,1000,1,0,0
74dc3ce,10,129000,7,0,0
10e0f21,11,141400,7,0,0
f526736,10,44000,2,0,0
cbe8ec4,11,119900,62,0,0
b1fd988,01,29000,2,0,0
356370a,01,114100,7,0,0
f42c4a7,11,6000,6,0,0
31e9c63,01,77400,3,0,0
583ba09,11,726000,24,0,0
11fab8b,01,23000,5,0,0
b7b3ba5,01,247000,11,0,0
238e3b4,11,438700,27,0,0
806fa3d,01,86000,2,0,0
e6a72b0,01,233000,13,0,0
0e4c7ae,01,0,0,0,0
19d97d2,10,27000,1,0,0
349ec13,10,1000,1,0,0
f789552,01,118000,7,0,0
978d541,01,0,0,0,0
1bbffc3,11,4000,4,0,0
6f97cb1,10,30000,7,0,0
df7b937,11,95200,14,0,0
ed073dd,11,398000,16,0,0
9a98746,01,35000,1,0,0
3ad370b,10,0,0,0,0
ebd244d,01,37000,5,0,0
5634f82,10,92400,3,0,0
005052e,01,0,0,0,0
609bab0,10,3000,3,0,0
68ab867,01,252500,10,0,0
052c802,01,27000,3,0,0
3c5f5a5,01,490300,21,0,0
45d2d15,10,180000,10,0,0
46cde05,11,6000,5,0,0
f4e1eef,01,450000,21,0,0
f7cf326,01,179000,9,0,0
1a1accd,01,636725,21,0,0
467d8f6,10,1000,1,0,0
316a10d,01,1000,1,0,0
78e07fc,01,36000,2,0,0
ca81ec6,10,74540,1,0,0
e08d8a0,10,20000,1,0,0
b7e453c,01,232700,7,0,0
8069358,01,44900,2,0,0
5a69323,11,76400,6,0,0
6f3b402,11,399680,3,0,0
09f78dd,01,1000,1,0,0
e777d57,11,266500,13,0,0
8aa992e,11,5000,3,0,0
71fbbaf,01,5500,3,0,0
d70de90,01,96500,6,0,0
337bd68,01,27000,1,0,0
0d00dc2,11,5000,5,0,0
88b750d,10,22000,2,0,0
ccc5902,01,416800,22,0,0
526bece,01,902730,25,0,0
11a334f,11,4000,2,0,0
a299f41,11,0,0,0,0
ec2a3c2,11,129000,4,0,0
a3b271e,11,118000,4,0,0
132a48c,10,73000,4,0,0
76e0e6f,10,91000,2,0,0
37eea27,01,43000,3,0,0
611bfd7,10,0,0,0,0
b6e08ce,01,63000,3,0,0
eb485a6,10,80200,4,0,0
f6c29fb,01,184100,8,0,0
7e6052b,10,79400,10,0,0
eac4492,10,1000,1,0,0
